"March 9, 1994","Chamizal National Memorial, El Paso",El anzuelo de Fensia by Lope de Vega,"Suárez García, “Presentación”, 1995, p. viii","Company: El Aula de la Universidad de Murcia 

Director: César Oliva",https://stages.blogs.rice.edu/chamizal
"March 10, 1994","Chamizal National Memorial, El Paso",La Gatomaquía,"Suárez García, “Presentación”, 1995, p. viii-ix",Company: Compañía de Teatro Corral,https://stages.blogs.rice.edu/chamizal
"March 11, 1994","Chamizal National Memorial, El Paso",English translation of Los balcones de Madrid by Tirso de Molina,"Suárez García, “Presentación”, 1995, p. ix",Company: Southwest Repertory Organization,https://stages.blogs.rice.edu/chamizal
March 12 1994,"Chamizal National Memorial, El Paso",El alcalde de Zalamea by Calderón de la Barca,"Suárez García, “Presentación”, 1995, p. ix",Company: Compañía de Francisco Portes,https://stages.blogs.rice.edu/chamizal
"March 2, 1995","Chamizal National Memorial, El Paso",Los encantos de la culpa by Calderón de la Barca,"Suárez García, “Presentación”, 1995, p. 130-131",Company: La Universidad Nacional Autónoma de México,https://stages.blogs.rice.edu/chamizal
"March 3-4, 1995","Chamizal National Memorial, El Paso",De fuera vendrá by Moreto,"Suárez García, “Presentación”, 1995, p. 131-132","Company: La Butaca de Madrid 

Director: Juan Polanco",https://stages.blogs.rice.edu/chamizal
"March 5, 1995","Chamizal National Memorial, El Paso",Love's True Lies (translated from Ruiz de Alarcón's La verdad sospechosa),"Suárez García, “Presentación”, 1995, p. 132",Company: Richard Bland College Players (William and Mary),https://stages.blogs.rice.edu/chamizal
"March 6, 1995","Chamizal National Memorial, El Paso",La villana de la Sagra,"Suárez García, “Presentación”, 1995, p. 132-133","Company: Universidad de Puerto Rico (Travelling Theatre)

Director: Dean Zayas",https://stages.blogs.rice.edu/chamizal
"March 6, 1995","Chamizal National Memorial, El Paso",El viejo celoso by Cervantes,"Suárez García, “XX Festival”, 1996, p. 133",Company: Teatro Círculo de Nueva York/Repertorio Español,https://stages.blogs.rice.edu/chamizal
"March 6, 1995","Chamizal National Memorial, El Paso",El juez de los divorcios by Cervantes,"Suárez García, “XX Festival”, 1996, p. 133",Company: Teatro Círculo de Nueva York/Repertorio Español,https://stages.blogs.rice.edu/chamizal
"March 6, 1995","Chamizal National Memorial, El Paso",Los habladores by Cervantes,"Suárez García, “XX Festival”, 1996, p. 133",Company: Teatro Círculo de Nueva York/Repertorio Español,https://stages.blogs.rice.edu/chamizal
"March 7, 1995","Chamizal National Memorial, El Paso",¡hermosa loa! by Agustín de Rojas,"Suárez García, “XX Festival”, 1996, p. 133-134",Company: Teatro Círculo de Nueva York/Repertorio Español,https://stages.blogs.rice.edu/chamizal
"March 9, 1995","Chamizal National Memorial, El Paso","“La décima musa y sus pensamientos”

Poesía de Sor Juana Inés de la Cruz","Suárez García, “XX Festival”, 1996, p. 134",Company: Ofelia de la Garza de Montijo,https://stages.blogs.rice.edu/chamizal
"March 10-11, 1995","Chamizal National Memorial, El Paso",El lindo don Diego by Moreto,"Suárez García, “XX Festival”, 1996, p. 134",Company: Compañía de Francisco Portes,https://stages.blogs.rice.edu/chamizal
"March 12, 1995","Chamizal National Memorial, El Paso",El galán fantasma by Calderón de la Barca,"Suárez García, “XX Festival”, 1996, p. 134-135","Company: La Compañía de Teatro Instituto Mexicano del Seguro Social (Chihuahua, México)",https://stages.blogs.rice.edu/chamizal
"March 2, 1996","Chamizal National Memorial, El Paso",La dama duende by Calderón de la Barca,"El Paso Times, March 3, 1996, p. 21",Company: Thalia Spanish Theater and Teatro Círculo (NY),https://stages.blogs.rice.edu/chamizal
"March 3, 1996","Chamizal National Memorial, El Paso",El Romancero,"El Paso Times, March 3, 1996, p. 21","Company:Crisol-Bufons (Chimayó, NM)",https://stages.blogs.rice.edu/chamizal
"March 4, 1996","Chamizal National Memorial, El Paso",Don Quijote y Sancho Panza (adaptation from Cervantes' Don Quijote de la Mancha),"El Paso Times, March 3, 1996, p. 21","Company: Teatro Gayumba (Santo Domingo, DR)",https://stages.blogs.rice.edu/chamizal
"March 5, 1996","Chamizal National Memorial, El Paso",Auto de la Pasión by Lucas Fernéndez,"El Paso Times, March 3, 1996, p. 21","Company: Tepsis Compañía de Teatro (Murcia, Spain)",https://stages.blogs.rice.edu/chamizal
"March 6, 1996","Chamizal National Memorial, El Paso",The House of Trials (translation of Sor Juana Inés de la Cruz's work),"El Paso Times, March 3, 1996, p. 21",Company: Oklahoma City University,https://stages.blogs.rice.edu/chamizal
"March 7, 1996","Chamizal National Memorial, El Paso","Las burlas de las mujeres (collage by Lope de Vega, Cervantes, Sor Juana, and others)","El Paso Times, March 3, 1996, p. 21","Company: Teatro de la Ribera (Zaragoza, Spain)",https://stages.blogs.rice.edu/chamizal
"March 8, 1996","Chamizal National Memorial, El Paso",La dama boba by Lope de Vega,"El Paso Times, March 3, 1996, p. 21","Company: Asociación Cultural Universitaria Andres de Claramonte (Murcia, Spain)",https://stages.blogs.rice.edu/chamizal
"March 9-10, 1996","Chamizal National Memorial, El Paso",La vida es sueño by Calderón de la Barca,"El Paso Times, March 3, 1996, p. 21",Company: Repertorio Español,https://stages.blogs.rice.edu/chamizal
"February 28-March 1, 1997","Chamizal National Memorial, El Paso",Rey y trovador (adaptation of Tirso de Molina's La prudencia de la mujer),"Stackhouse, “Mentidero: El Chamizal 1997.” 1997, p. 121.","Company: Crisol-Bufóns (Chimayo, NM)",https://stages.blogs.rice.edu/chamizal
"March 2, 1997","Chamizal National Memorial, El Paso",El castigo sin venganza by Lope de Vega,"Stackhouse, “Mentidero: El Chamizal 1997.” 1997, pp. 121–22.","Company: University of Guadalaraja

Director: Victor Castillo",https://stages.blogs.rice.edu/chamizal
"March 3, 1997","Chamizal National Memorial, El Paso","Ñaque o piojos de actores 
(Adaptation of  entremeses by Agustín de Rojas)","Stackhouse, “Mentidero: El Chamizal 1997.” 1997, pp. 122.","Company: Bojiganga Company (Mexico City)

Author (of adaptation): Jose Sanchis Simisterra

Director: Alejandro Velis",https://stages.blogs.rice.edu/chamizal
"March 4, 1997","Chamizal National Memorial, El Paso",El castigo sin venganza by Lope de Vega,"Stackhouse, “Mentidero: El Chamizal 1997.” 1997, p. 122.","Company: Universidad  Autónoma de Ciudad Juárez 

Director: Paco Portes",https://stages.blogs.rice.edu/chamizal
"March 6, 1997","Chamizal National Memorial, El Paso",The Physician of His Honor (adaptation of  Calderón de la Barca's El médico de su honra),"Stackhouse, “Mentidero: El Chamizal 1997.” 1997, p. 122.","Company: University of Wisconsin-Milwaukee

Director: Issac Benabu",https://stages.blogs.rice.edu/chamizal
"March 7–8, 1997","Chamizal National Memorial, El Paso",Casa con dos puertas mala es de guardar by Calderón de la Barca,"Stackhouse, “Mentidero: El Chamizal 1997.” 1997, p. 123.",Director: José Miguel Rodriguez,https://stages.blogs.rice.edu/chamizal
"February 27, 1998","Chamizal National Memorial, El Paso",El secreto a voces by Calderón de la Barca,"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, p. 118.",Company: Zampanó Teatro (Madrid),https://stages.blogs.rice.edu/chamizal
"March 1-2, 1998","Chamizal National Memorial, El Paso",El juez de los divorcios by Calderón de la Barca,"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, p. 118.","Company: Universidad Interamericana (Puerto Rico) 

Director: Antonio García del Toro",https://stages.blogs.rice.edu/chamizal
"March 3, 1998","Chamizal National Memorial, El Paso",El celoso extremeño by Calderón de la Barca,"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, p. 118.","Company: Universidad Interamericana (Puerto Rico) 

Director: Antonio García del Toro",https://stages.blogs.rice.edu/chamizal
"March 6, 1998","Chamizal National Memorial, El Paso",Las flechas amorosas (collection of texts from numerous Golden Age dramatists and poets),"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, p. 118.",Company: Compañía Teatro-Canto Oroguego (Venzuela),https://stages.blogs.rice.edu/chamizal
"March 5, 1998","Chamizal National Memorial, El Paso",Fuenteovejuna by Lope de Vega,"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, pp. 118–19.","Company: Borderlands Theater and Pima Community College 

Director: Barclay Goldsmith",https://stages.blogs.rice.edu/chamizal
"March 4, 1998","Chamizal National Memorial, El Paso",Los milagros del desprecio by Lope de Vega,"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, p. 119.",Director: Ángel Norzagaray (Mexicali),https://stages.blogs.rice.edu/chamizal
"March 7, 1998","Chamizal National Memorial, El Paso",Lazarillo de Tormes,"Stackhouse, “Mentidero: El Chamizal 1998.” 1998, p. 120.",Director: Rafael Álvarez,https://stages.blogs.rice.edu/chamizal
"Februrary 26, 1999","Chamizal National Memorial, El Paso",Obligados y ofendidos y gorrón de Salamanca by Rojas Zorilla,"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, pp. 115–16.","Company: Real Escuela Superior de Arte Dramático of Madrid 

Director: Juanjo Granda",https://stages.blogs.rice.edu/chamizal
"February 27, 1999","Chamizal National Memorial, El Paso",O Velho da Horta by Gil Vicente,"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, pp. 116–17.","Company: Teatro Ibérico 

Director: Xosé Blanco Gil",https://stages.blogs.rice.edu/chamizal
"February 28–March 1, 1999","Chamizal National Memorial, El Paso",El encanto sin encanto by Calderón de la Barca,"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, p. 117.","Company: Aula de Teatro de la Universidad de Murcia 

Director: César Oliva",https://stages.blogs.rice.edu/chamizal
"March 2, 1999","Chamizal National Memorial, El Paso",Life is a Dream (translation of La vida es sueño by Calderón de la Barca),"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, pp. 117–18.","Company: Texas Tech University 

Director: Director Jim Bush",https://stages.blogs.rice.edu/chamizal
"March 3, 1999","Chamizal National Memorial, El Paso",The Walls Have Ears (Translation of Las paredes oyen by Ruiz de Alarcón),"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, p. 118.","Company: Oklahoma City University Theatre 

Director: David Pasto",https://stages.blogs.rice.edu/chamizal
"March 4, 1999","Chamizal National Memorial, El Paso",Los empeños de una casa by Sor Juana Inés de la Cruz,"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, pp. 118–19.",Company: Teatro de Repertorio Latinoamericano from Caracas,https://stages.blogs.rice.edu/chamizal
"March 5, 1999","Chamizal National Memorial, El Paso","Auto sacramental, El divino narciso by Sor Juana Inés de la Cruz","Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, p. 119.","Company: Cátedra Extraordinaria of Mexico City 

Director: José Luis Ibáñez",https://stages.blogs.rice.edu/chamizal
"March 6, 1999","Chamizal National Memorial, El Paso",El astrólogo fingido by Calderón de la Barca,"Stackhouse, “Mentidero: The Golden Age Drama Festival of 1999.” 1999, pp. 119–20.",Company: Teatro de Repertorio Latinoamericano from Caracas,https://stages.blogs.rice.edu/chamizal
"March 3, 2000","Chamizal National Memorial, El Paso",Los cabellos de Absalón by Mariano Llórente,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 229–230.","Director: Mariano Llórente
Company: Company Micomicón (Madrid)",https://stages.blogs.rice.edu/chamizal
"March 4, 2000","Chamizal National Memorial, El Paso",El gran teatro del mundo by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 230–232.","Company: Escuela de Arte Teatral del Instituto Nacional de Bellas Artes (Mexico City)

Directors: Laurent Clauwert and Ricardo Ramirez Carnero",https://stages.blogs.rice.edu/chamizal
"March 5, 2000","Chamizal National Memorial, El Paso",La vengadora de las mujeres by Lope de Vega,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 232–33.","Director: Victor Castillo Bautista 

Company: Company Teatral Puerta del Sol from the University of Guadalajara",https://stages.blogs.rice.edu/chamizal
"March 6, 2000","Chamizal National Memorial, El Paso",La dama duende by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 233–34.","Company: Teatro Gayumba (Dominican Republic)

Director: Manuel Chapuseux",https://stages.blogs.rice.edu/chamizal
"March 7-8, 2000","Chamizal National Memorial, El Paso",Mañana será otro día by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 234–35.","Director: Dean Zayas 

Company: University of Puerto Rico",https://stages.blogs.rice.edu/chamizal
"March 9, 2000","Chamizal National Memorial, El Paso",La Celestina by Fernando de Rojas,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 236–37.","Director: Claudia Ríos

Company: Universidad Nacional Autónoma de Mexico",https://stages.blogs.rice.edu/chamizal
"March 10, 2000","Chamizal National Memorial, El Paso",El burlador de Sevilla by Tirso de Molina,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 237–38.","Company: IET Universidad de Barcelona's troupe 

Director: Isaac Benabu",https://stages.blogs.rice.edu/chamizal
"March 11, 2000","Chamizal National Memorial, El Paso",La verdad sospechosa by Ruiz de Alarcón,"Stackhouse, “Mentidero: Chamizal.” 2000, pp. 238–39.","Company: Dakin Matthews's Antaeus Company

Director: Anne McNaughton",https://stages.blogs.rice.edu/chamizal
"March 2, 2001","Chamizal National Memorial, El Paso",Don Gil de las calzas verdes by Tirso de Molina,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 347–49.","Director: Carlos Corona

Company: La Company del Instituto Nacional de Bellas Artes del Distrito Federal (Juárez, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 3, 2001","Chamizal National Memorial, El Paso",Las coplas por la muerte by Jorge Manrique,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 349–50.","Director: Fernando Urdiales

Company: Company Corsario (Valladolid, Spain)",https://stages.blogs.rice.edu/chamizal
"March 4, 2001","Chamizal National Memorial, El Paso",Hombre por todo es trazas (adaptation from Calderón de la Barca's work),"Stackhouse, “Mentidero: Chamizal 2001.” 2001, p. 350.","Company: Grupo de Teatro Doble Vida (Guadalajara)

Director: Fausto Ramírez, 
Author (of adaptación): Maribel Carrasco",https://stages.blogs.rice.edu/chamizal
"March 4, 2001","Chamizal National Memorial, El Paso",Guárdate del agua mansa by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 350–51.","Company: Company de Teatro Clásico de la Universidad Autónoma de Ciudad Juárez 

Director: Hadi Kurich",https://stages.blogs.rice.edu/chamizal
"March 5, 2001","Chamizal National Memorial, El Paso",El gran teatro del mundo by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, p. 351.","Director: Fernando Urdiales
Company: Company Corsario (Valladolid, Spain)",https://stages.blogs.rice.edu/chamizal
"March 6, 2001","Chamizal National Memorial, El Paso",Las aventuras y desventuras de Juan Rana by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, p. 352.","Company: Company Municipal de Teatro (Ciudad Juárez)

Director: Octavio Trias",https://stages.blogs.rice.edu/chamizal
"March 7, 2001","Chamizal National Memorial, El Paso",Marta la piadosa by Tirso de Molina,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 352–53.","Company: Teatro Andrés Claramonte de la Universidad de Murcia 

Director: César Oliva",https://stages.blogs.rice.edu/chamizal
"March 8, 2001","Chamizal National Memorial, El Paso",La dama duende by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 353–54.","Company: Bilingual Foundation of the Arts (Los Angeles)

Director: Agustín Coppola",https://stages.blogs.rice.edu/chamizal
"March 9, 2001","Chamizal National Memorial, El Paso",The Phantom Lady (translated from Calderón de la Barca's La dama duende),"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 353–54.","Company: Bilingual Foundation of the Arts (Los Angeles) 

Director: Agustín Coppola

Author (of translation): Patricia DeLaunay",https://stages.blogs.rice.edu/chamizal
"March 10, 2001","Chamizal National Memorial, El Paso",Los cabellos de Absalón by Calderón de la Barca,"Stackhouse, “Mentidero: Chamizal 2001.” 2001, pp. 354–55.","Company: Repertorio Español (NY)

Director: René Buch",https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",La hija del aire by Calderón de la Barca,"Lauer, “Mentidero: Chamizal 2002.” 2002.","Director: Monica Raya 

Company: Compañía de Repertorio de la Facultad de Filosofía y Letras de la Universidad Nacional Autònoma de México",https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",El caballero de Olmedo by Lope de Vega,"Lauer, “Mentidero: Chamizal 2002.” 2002.","Director: Miguel Flores

Company: Escuela Nacional de Arte Teatral de México",https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",La prueba de las promesas by Ruiz de Alarcón,"Lauer, “Mentidero: Chamizal 2002.” 2002.","Company: Antaeus (Hollywood, California)",https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",Farsa da Ìndia by Gil Vicente,"Lauer, “Mentidero: Chamizal 2002.” 2002.","Director: José Manuel Bianco

Company: Teatro Ibérico (Lisboa)",https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",Saínete primero  by Sor Juana Inés de la Cruz,"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Teatro de Repertorio Latinoamericano (Teatrela) (Costa Palomides),https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",Entremés del juez y litigantes by Francisco de la Merced,"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Teatro de Repertorio Latinoamericano (Teatrela) (Costa Palomides),https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",Entremés del ahorcado by Fernán González de Eslava,"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Teatro de Repertorio Latinoamericano (Teatrela) (Costa Palomides),https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",Entremés de Chazimal by Diego Moreno y Teresa,"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Teatro de Repertorio Latinoamericano (Teatrela) (Costa Palomides),https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",La vida de Lazarillo de Tormes y de sus fortunas y adversidades,"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Teatro Gayumba de la República Dominicana,https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",Don Quijote by Cervantes (adaptation),"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Teatro Gayumba de la República Dominicana,https://stages.blogs.rice.edu/chamizal
"March 1-9, 2002","Chamizal National Memorial, El Paso",“Versos Tiempo Teatral de Germán Castillo” by Sor Juana Inés de la Cruz,"Lauer, “Mentidero: Chamizal 2002.” 2002.",Company: Grupo Horizontal,https://stages.blogs.rice.edu/chamizal
"February 27, 2003","Chamizal National Memorial, El Paso",La hija del aire by Calderón de la Barca,"Lauer, “Chamizal 2003.” 2003, pp. 189–90.","Director: Monica Raya

Company: Compañía Repertorio de la Facultad de filosofía y letras de la UNAM",https://stages.blogs.rice.edu/chamizal
"February 28, 2003","Chamizal National Memorial, El Paso",Fuenteovejuna by Lope de Vega,"Lauer, “Chamizal 2003.” 2003, pp. 191–93.",Directors: Maritza Wilde (Amalilef Teatro) and Niñón Dávalos Kushner (Teatro de Arte),https://stages.blogs.rice.edu/chamizal
"March 1, 2003","Chamizal National Memorial, El Paso",El condenado por desconfiado y Tirso de Molina,"Lauer, “Chamizal 2003.” 2003, pp. 193–94.","Directors: Ma Zhenghong and Alejandro González Puche

Company: La Corporación Teatro del Valle (Cali, Colombia)",https://stages.blogs.rice.edu/chamizal
"March 2, 2003","Chamizal National Memorial, El Paso",Casa de dos puertas mala es de guardar by Calderón de la Barca,"Lauer, “Chamizal 2003.” 2003, pp. 194–96.","Company: La Compañía del Corral de Comedias (Almagro, Spain)",https://stages.blogs.rice.edu/chamizal
"March 5-6, 2003","Chamizal National Memorial, El Paso",La moza de cántaro by Lope de Vega,"Lauer, “Chamizal 2003.” 2003, pp. 194–96.","Director: Ignacio Escárcega 

Company: Escuela Nacio",https://stages.blogs.rice.edu/chamizal
"March 7, 2003","Chamizal National Memorial, El Paso",Friendship Betrayed (translation of La traición en la amistad  by María de Zayas),"Lauer, “Chamizal 2003.” 2003, pp. 196–97.

Lopez-Mayhew. “A Scholar’s Journey.” 2004.","Director: David Pasto

Company: Oklahoma City University Department of Speech and Theatre",https://stages.blogs.rice.edu/chamizal
"March 8, 2003","Chamizal National Memorial, El Paso",Abre el ojo by Rojas Zorrilla,"Lauer, “Chamizal 2003.” 2003, pp. 197–98.","Director: Francisco Plaza 

Company: Producciones Inconstantes (Madrid)",https://stages.blogs.rice.edu/chamizal
"March 9, 2003","Chamizal National Memorial, El Paso",El cerco de Numanica by Cervantes,"Lauer, “Chamizal 2003.” 2003, pp. 198–200.","Director: Femando Yralda 

Company: Facultad de Teatro, Universidad Veracruzana (Jalapa, Mexico)",https://stages.blogs.rice.edu/chamizal
"February 26, 2004","Chamizal National Memorial, El Paso",El vuelo de don Quijote,"Lauer, “Chamizal 2004.” 2005, pp. 174–75.",Directors: Raquel Carrió and Lilliam Vega,https://stages.blogs.rice.edu/chamizal
"February 27, 2004","Chamizal National Memorial, El Paso","Viva Gil Vicente:

Anthology of four of Vicente's Spanish plays (Farsa de las gitanas [1525], Auto de la visitación [1502], Auto de la Sibila Casandra [1513], and Comedia del viudo [1514])","Lauer, “Chamizal 2004.” 2005, pp. 175–76.",Director: Costa Palamides,https://stages.blogs.rice.edu/chamizal
"February 28, 2004","Chamizal National Memorial, El Paso",El condenado por desconfiado by Tirso de Molina,"Lauer, “Chamizal 2004.” 2005, pp. 176–78.",Director: Alejandro González Puche,https://stages.blogs.rice.edu/chamizal
"February 29, 2004","Chamizal National Memorial, El Paso","La fiesta de Juan Rana 
Thirteen entremeses: 
Luis Quiñones de Benavente's El mundo al revés, Los muertos vivos, El remediador, Los alcaldes encontrados (first part), El alcalde del corral, and El doctor Juan Rana
Pedro Calderón de la Barca's Entremés del toreador and El desafio de Juan Rana
Antonio de Solis's Loa for Un bobo hace dentro
Agustín Moreto's Retrato vivo
Anonymous Los esdrújulos and Los galeotes
Miguel de Cervantes's Entremés de la elección de los alcaldes de Daganzo","Lauer, “Chamizal 2004.” 2005, pp. 178–79.",Director: César Oliva,https://stages.blogs.rice.edu/chamizal
"March 3-4, 2004","Chamizal National Memorial, El Paso","El castigo del penseque 
Connections with Lope de Vega's El perro del hortelano","Lauer, “Chamizal 2004.” 2005, pp. 179–80.",Director: Dean Zayas,https://stages.blogs.rice.edu/chamizal
"March 5, 2004","Chamizal National Memorial, El Paso",Adaptation of Tirso de Molina's El vergonzoso en palacio,"Lauer, “Chamizal 2004.” 2005, pp. 180–81.",Director: Oscar Ulises Cancino,https://stages.blogs.rice.edu/chamizal
"March 6, 2004","Chamizal National Memorial, El Paso",Spite for Spite (translation of El desdén con el desdén by Moreto),"Lauer, “Chamizal 2004.” 2005, pp. 181–82.","Director: Anne McMaughton

Company: Andak Stage Company 

Author (of translation): Dakin Matthews",https://stages.blogs.rice.edu/chamizal
"March 7, 2004","Chamizal National Memorial, El Paso",Enamorados by José Luis Íbanez,"Lauer, “Chamizal 2004.” 2005, p. 182.",,https://stages.blogs.rice.edu/chamizal
"February 24, 2005","Chamizal National Memorial, El Paso",El caballero de Olmedo by Lope de Vega,"“Chamizal 2005.” 2006, pp. 263–64.",Company: BYU,https://stages.blogs.rice.edu/chamizal
"February 25, 2005","Chamizal National Memorial, El Paso",En amores inflamada by St. John of the Cross,"“Chamizal 2005.” 2006, p. 264.","Company: Valencian Teatres de la Generalitat 

Director: Antoni Tordera",https://stages.blogs.rice.edu/chamizal
"February 26, 2005","Chamizal National Memorial, El Paso",En amores inflamada by St. John of the Cross,"“Chamizal 2005.” 2006, p. 264.","Company: Valencian Teatres de la Generalitat 

Director: Antoni Tordera",https://stages.blogs.rice.edu/chamizal
"February 27, 2005","Chamizal National Memorial, El Paso",La verdad sospechosa by Ruiz de Alarcón,"“Chamizal 2005.” 2006, pp. 264–65.","Director: Francisco García Vicente 

Company: Escuela Superior de Arte Dramático (ESAD) (Murcia, Spain)",https://stages.blogs.rice.edu/chamizal
"March 2, 2005","Chamizal National Memorial, El Paso",La vida es sueño by Calderón de la Barca,"“Chamizal 2005.” 2006, pp. 265–66.","Company: Teatro Camino (Santiago, Chile)",https://stages.blogs.rice.edu/chamizal
"March 3, 2005","Chamizal National Memorial, El Paso",La farsa de Inés Pereira by Gil Vicente,"“Chamizal 2005.” 2006, pp. 266–67.","Company: Teatrela (Caracas, Venezuela)
Director: Costa Palamides",https://stages.blogs.rice.edu/chamizal
"March 4, 2005","Chamizal National Memorial, El Paso",Quien mal anda en mal acaba by Ruiz de Alarcón,"“Chamizal 2005.” 2006, pp. 267–69.",Director: Marta Verduzco,https://stages.blogs.rice.edu/chamizal
"March 5, 2005","Chamizal National Memorial, El Paso","Seis oficios a saber 
(Adaption of Fernando de Roja’s Celestina, Gil Vicente’s Barca do Inferno)","“Chamizal 2005.” 2006, p. 269.","Company: Teatro Ñaque

Director: Omar Viale",https://stages.blogs.rice.edu/chamizal
"March 1, 2006","Chamizal National Memorial, El Paso",Céfalo y Pocris by Calderón de la Barca,"Lauer, “Chamizal.” 2007, pp. 187–89.

[Refer to article for critical review]",Company: Compañía La Puerta de Menelía,https://stages.blogs.rice.edu/chamizal
"March 2, 2006","Chamizal National Memorial, El Paso",El astrólogo fingido by Calderón de la Barca,"Lauer, “Chamizal.” 2007, pp. 189–91.

[Refer to article for critical review]","Directors: Ma Zhenghong and Alejandro González Puché 

Company: Grupo de Creación e Investigación Teatro del Valle (Cali, Colombia)",https://stages.blogs.rice.edu/chamizal
"March 3, 2006","Chamizal National Memorial, El Paso",La dama duende by Calderón de la Barca,"Lauer, “Chamizal.” 2007, pp. 119–93.

[Refer to article for critical review]",Company: Teatro Gayumba (DR),https://stages.blogs.rice.edu/chamizal
"March 4, 2006","Chamizal National Memorial, El Paso",English translation of El burlador de Sevilla by Tirso de Molina,"Lauer, “Chamizal.” 2007, pp. 193–95.

[Refer to article for critical review]","Company: Andak Stage Company 

Author (of translation): Dakin Matthews",https://stages.blogs.rice.edu/chamizal
"March 5, 2006","Chamizal National Memorial, El Paso",Don Gil de las calzas verdes by Tirso de Molina,"Lauer, “Chamizal.” 2007, pp. 196–98.

[Refer to article for critical review]",,https://stages.blogs.rice.edu/chamizal
"February 28, 2007","Chamizal National Memorial, El Paso",El narciso en su opinión by Guillén de Castro y Bellvis,"Lauer “Chamizal 2007.” 2008, pp. 159–60.","Company: Brigham Young University

Director: Anna-Lisa Halling",https://stages.blogs.rice.edu/chamizal
"March 1, 2007","Chamizal National Memorial, El Paso",La villana de Vallecas by Tirso de Molina,"Lauer “Chamizal 2007.” 2008, pp. 160–62.","Company: Teatro Rodante Universitario (San Juan, Puerto Rico)

Director: Dean Zayas",https://stages.blogs.rice.edu/chamizal
"March 2, 2007","Chamizal National Memorial, El Paso",No hay burlas con el amor by Calderón de la Barca,"Lauer “Chamizal 2007.” 2008, pp. 162–64.","Director: Francisco García Vicente 

Company: Escuela Superior de Arte Dramático (ESAD) (Murcia, Spain)",https://stages.blogs.rice.edu/chamizal
"March 3, 2007","Chamizal National Memorial, El Paso","¡Risas aquí y después ganancia! 
Anthology of three minor satirical works by Calderón de la Barca: La garapiña, Juan Rana torero, and El pésame de la viuda.","Lauer “Chamizal 2007.” 2008, pp. 164–65.","Directors: Norberto Vázquez Freijo (Instituto Universitario Nacional del Arte, Buenos Aires, Argentina), and Ernesto Pérez Calvo (Grupo La Hormiga, Lerma, Burgos, Spain)",https://stages.blogs.rice.edu/chamizal
